ID,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,Attrition
S4995,30,Travel_Frequently,Research & Development,19,,Life Sciences,Low,Male,High,2,Healthcare Representative,High,Married,3,No,11.0,Excellent,Low,80,0,11.0,1,,1.0,0,0.0,0.0,17714.25,No
S4996,41,Travel_Rarely,Research & Development,7,Below College,Human Resources,Medium,Male,High,2,Research Director,,Divorced,1,Yes,16.0,Excellent,Low,80,1,20.0,2,Better,0.0,0,0.0,-1.0,10216.0,No
S4997,25,Travel_Frequently,Sales,16,Below College,Life Sciences,Low,Male,High,2,Sales Executive,High,Married,2,No,11.0,Excellent,Low,80,0,6.0,3,Good,,2,1.0,2.0,13928.95,No
S4998,35,Travel_Rarely,Research & Development,23,Master,,High,Male,High,1,Laboratory Technician,Low,Married,3,Yes,15.0,Excellent,High,80,1,4.0,3,Better,2.0,2,2.0,2.0,13622.67,No
S4999,51,Non-Travel,,25,Master,,Medium,Male,Low,4,Manufacturing Director,Very High,Married,2,No,22.0,Outstanding,High,80,0,30.0,3,Better,8.0,7,-1.0,0.0,15520.98,No
S5000,40,Non-Travel,Research & Development,6,Bachelor,Life Sciences,High,Male,Medium,1,Laboratory Technician,High,Single,3,No,13.0,Excellent,Very High,80,0,,4,Better,5.0,3,0.0,3.0,13076.0,No
S5001,33,Travel_Frequently,Research & Development,1,College,Life Sciences,Low,Male,High,3,Research Director,Very High,Single,1,Yes,,Excellent,High,80,0,15.0,1,Better,15.0,14,8.0,12.0,17015.13,No
S5002,45,Travel_Frequently,Research & Development,1,Master,Medical,Medium,Female,High,2,Healthcare Representative,High,Single,4,No,12.0,Excellent,High,80,0,12.0,3,Better,4.0,2,0.0,3.0,16065.87,No
S5003,29,Travel_Frequently,,14,Master,Life Sciences,Low,Female,High,2,Research Director,Very High,Married,1,No,15.0,Excellent,Very High,80,0,8.0,1,Better,,6,,7.0,15469.87,Yes
S5004,36,Non-Travel,Research & Development,0,Master,Medical,Very High,Male,Low,2,Manufacturing Director,High,Divorced,0,No,16.0,Excellent,Medium,80,0,3.0,7,Better,3.0,2,1.0,2.0,15692.49,No
S5005,53,Travel_Frequently,,18,,Life Sciences,,Female,High,1,Laboratory Technician,High,Married,1,No,15.0,Excellent,High,80,0,5.0,2,,4.0,2,1.0,0.0,16801.8,No
S5006,35,Travel_Rarely,Sales,12,College,Marketing,High,Male,Medium,2,Sales Executive,Medium,Married,1,No,12.0,Excellent,High,80,1,9.0,5,Better,6.0,4,5.0,3.0,16047.03,Yes
S5007,33,Non-Travel,Research & Development,5,Bachelor,Medical,,Female,High,1,Research Scientist,Low,Divorced,5,No,16.0,Excellent,High,80,1,12.0,1,Good,9.0,8,3.0,6.0,14095.35,No
S5008,35,Travel_Frequently,Research & Development,17,,,High,Male,High,1,Laboratory Technician,Very High,Married,4,No,18.0,Excellent,High,80,1,,1,Better,1.0,0,0.0,0.0,8642.51,No
S5009,31,Travel_Frequently,Research & Development,5,Below College,Life Sciences,Very High,Male,High,2,Research Scientist,High,Married,5,No,14.0,Excellent,High,80,0,8.0,2,,6.0,5,0.0,5.0,14732.24,Yes
S5010,27,Travel_Rarely,Research & Development,17,Bachelor,Technical Degree,High,Female,High,1,Research Scientist,Medium,Married,0,Yes,16.0,Excellent,,80,1,6.0,3,Good,5.0,2,1.0,1.0,12699.68,No
S5011,32,Travel_Rarely,,8,Master,Marketing,,Female,High,2,Sales Executive,High,Divorced,3,No,13.0,Excellent,High,80,1,7.0,2,Good,5.0,4,0.0,2.0,15707.49,No
S5012,49,Travel_Rarely,Research & Development,7,Bachelor,Other,High,Male,Medium,4,Research Scientist,Medium,Married,5,No,17.0,Excellent,Medium,80,1,22.0,3,Better,9.0,8,2.0,,13310.49,Yes
S5013,27,Travel_Frequently,Sales,1,Below College,Marketing,,Female,High,1,Sales Representative,Low,Divorced,0,No,11.0,Excellent,Medium,80,1,5.0,3,Better,,2,0.0,2.0,12526.39,No
S5014,43,Travel_Frequently,Research & Development,1,,Marketing,,Female,Medium,2,Laboratory Technician,Low,Married,2,Yes,12.0,Excellent,High,80,1,,4,,7.0,6,6.0,3.0,11148.25,No
S5015,30,Travel_Rarely,Human Resources,7,Master,Human Resources,Low,Male,High,3,Manufacturing Director,Low,Single,-1,No,9.0,Excellent,Medium,80,0,9.0,4,Better,13.0,6,2.0,12.0,14849.0,No
S5016,35,Non-Travel,,2,,Life Sciences,,Female,Medium,1,Laboratory Technician,High,Married,1,No,17.0,Excellent,Medium,80,1,,2,Better,1.0,0,0.0,,16318.79,No
S5017,37,Travel_Frequently,Research & Development,17,College,,Low,Female,Low,2,Research Scientist,High,Divorced,5,No,15.0,Excellent,High,80,1,9.0,2,Good,2.0,2,1.0,2.0,14030.1,Yes
S5018,44,Non-Travel,Sales,-11,Doctor,Life Sciences,,Male,High,2,Sales Representative,Medium,Divorced,8,No,8.0,Excellent,High,80,1,8.0,4,Bad,1.0,0,0.0,0.0,10752.76,No
S5019,25,Non-Travel,Human Resources,11,College,Marketing,Medium,Male,Medium,1,Manager,High,Divorced,1,No,14.0,Excellent,Medium,80,0,3.0,2,Good,3.0,2,1.0,2.0,15123.13,No
S5020,57,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,High,Male,Medium,3,Manufacturing Director,High,Married,3,No,13.0,Excellent,Low,80,0,28.0,3,Better,6.0,4,3.0,4.0,16401.3,No
S5021,25,Travel_Rarely,Research & Development,19,College,Marketing,High,Male,Medium,1,Sales Executive,Medium,Married,1,No,17.0,Excellent,Medium,80,2,1.0,2,Better,,0,0.0,0.0,15105.78,No
S5022,38,Non-Travel,Research & Development,2,Below College,Human Resources,Very High,Female,High,1,Laboratory Technician,Very High,Divorced,0,Yes,23.0,Outstanding,High,80,1,-3.0,2,Better,-2.0,-2,0.0,-2.0,10782.1,No
S5023,30,Travel_Rarely,Research & Development,6,Master,Life Sciences,Very High,Male,High,1,Manager,Medium,Single,1,No,12.0,Excellent,Low,80,0,2.0,2,Better,2.0,0,1.0,1.0,22268.24,No
S5024,32,Travel_Rarely,Research & Development,10,College,Life Sciences,Medium,Male,Medium,3,Manager,High,Divorced,7,No,20.0,Excellent,High,80,1,11.0,2,Good,6.0,4,0.0,1.0,16463.68,No
S5025,27,Travel_Rarely,Research & Development,6,Doctor,Other,,Female,Low,1,Laboratory Technician,Very High,Single,0,No,16.0,Excellent,,80,0,4.0,2,Better,3.0,2,2.0,2.0,14033.04,No
S5026,42,Travel_Rarely,Research & Development,6,Bachelor,Medical,High,Male,High,1,Research Scientist,Medium,Single,2,No,20.0,Excellent,Medium,80,0,,2,Better,1.0,0,0.0,,16787.4,No
S5027,28,Travel_Rarely,Human Resources,1,Bachelor,Other,Low,Female,High,1,Human Resources,Very High,Married,3,No,11.0,Excellent,Medium,80,0,7.0,2,Good,4.0,3,0.0,3.0,12893.06,Yes
S5028,43,Travel_Frequently,Research & Development,18,College,Medical,Medium,Male,High,3,Manufacturing Director,High,Divorced,1,Yes,12.0,Excellent,Medium,80,2,16.0,1,,7.0,5,0.0,4.0,12882.71,No
S5029,55,Travel_Frequently,Research & Development,22,Bachelor,Marketing,Medium,Male,Medium,3,Research Director,Low,Married,3,No,17.0,Excellent,,80,0,22.0,4,,19.0,11,10.0,12.0,4954.64,No
S5030,52,Travel_Frequently,Research & Development,1,Bachelor,,High,Male,High,3,Manager,Medium,Divorced,7,No,16.0,Excellent,Low,80,1,29.0,1,Bad,,3,,3.0,12174.69,No
S5031,39,Travel_Frequently,,8,Below College,Life Sciences,,Male,High,1,Laboratory Technician,High,Married,1,No,11.0,Excellent,Low,80,1,8.0,3,Better,8.0,3,0.0,7.0,14381.86,No
S5032,53,Travel_Rarely,Research & Development,16,Bachelor,Medical,,Male,High,2,Manufacturing Director,Low,Divorced,7,Yes,11.0,Excellent,Medium,80,2,11.0,3,Better,6.0,4,2.0,5.0,17662.1,No
S5033,22,Non-Travel,,0,College,Human Resources,High,Male,,2,Laboratory Technician,Very High,Divorced,-1,No,5.0,Good,,80,4,8.0,6,Better,12.0,11,9.0,7.0,14530.09,No
S5034,34,Travel_Frequently,,1,Bachelor,Medical,Very High,Male,High,1,Research Scientist,Low,Divorced,4,No,13.0,Excellent,Medium,80,2,9.0,2,Good,4.0,3,1.0,3.0,16985.9,No
S5035,45,Travel_Frequently,Research & Development,17,Bachelor,Medical,Medium,Male,High,2,Manufacturing Director,High,Divorced,2,No,13.0,Excellent,High,80,1,18.0,4,Good,9.0,7,,7.0,11761.67,No
S5036,52,Travel_Frequently,Research & Development,21,Bachelor,Marketing,High,Male,Medium,4,Manufacturing Director,High,Married,4,No,19.0,Excellent,High,80,0,31.0,2,Good,8.0,7,1.0,1.0,17468.77,No
S5037,31,Travel_Frequently,,12,,Human Resources,High,Female,High,1,Human Resources,Medium,Married,2,No,15.0,Excellent,High,80,0,3.0,3,Good,1.0,0,0.0,0.0,15504.84,No
S5038,22,Travel_Rarely,,5,,Life Sciences,Very High,Female,Very High,1,Research Scientist,Medium,Divorced,1,Yes,16.0,Excellent,Low,80,1,4.0,2,Good,4.0,2,2.0,2.0,16009.6,No
S5039,31,Travel_Rarely,Research & Development,1,,Medical,High,Male,Low,1,Manager,High,Divorced,0,No,11.0,Excellent,Medium,80,2,1.0,3,Better,1.0,0,0.0,0.0,14266.73,No
S5040,38,Non-Travel,Research & Development,18,Master,Other,High,Male,Low,2,Human Resources,High,Married,0,No,11.0,Excellent,Very High,80,2,6.0,3,Better,5.0,4,0.0,4.0,9132.33,No
S5041,36,Travel_Rarely,,7,Below College,Life Sciences,Medium,Male,Medium,2,Research Scientist,High,Divorced,1,No,19.0,Excellent,,80,0,6.0,3,Good,6.0,5,1.0,4.0,14757.35,No
S5042,34,Travel_Frequently,,6,College,,High,Male,Medium,1,Research Scientist,Low,Married,4,Yes,16.0,Excellent,High,80,1,4.0,3,Good,,1,0.0,1.0,14057.43,No
S5043,41,Travel_Rarely,Sales,3,Bachelor,Life Sciences,High,Female,Medium,2,Sales Executive,Medium,Divorced,2,No,11.0,Excellent,High,80,1,14.0,5,,5.0,4,0.0,4.0,13264.76,No
S5044,26,Travel_Rarely,Human Resources,11,Below College,Medical,Medium,Male,Medium,1,Laboratory Technician,High,Divorced,1,No,13.0,Excellent,High,80,1,5.0,6,Better,4.0,1,1.0,,14433.87,No
S5045,35,Non-Travel,Research & Development,7,,,,Male,Medium,1,Research Scientist,High,Divorced,3,No,13.0,Excellent,Very High,80,1,11.0,2,Better,7.0,7,0.0,7.0,21295.61,No
S5046,36,Travel_Frequently,Research & Development,7,Master,Marketing,,Male,High,1,Manufacturing Director,High,Divorced,1,No,15.0,Excellent,High,80,1,6.0,4,Better,6.0,2,2.0,0.0,14423.83,No
S5047,26,Travel_Frequently,Research & Development,6,,Life Sciences,Medium,Male,High,1,Research Director,High,Divorced,0,No,19.0,Excellent,Low,80,0,3.0,2,Better,,2,0.0,2.0,16849.89,No
S5048,54,Travel_Rarely,Human Resources,17,Bachelor,Medical,,Male,Medium,3,Healthcare Representative,High,Married,3,No,12.0,Excellent,Very High,80,1,35.0,2,,34.0,8,11.0,6.0,14255.29,No
S5049,46,Travel_Rarely,Research & Development,1,Master,Medical,,Female,High,3,Healthcare Representative,Low,Divorced,7,No,16.0,Excellent,High,80,1,,3,Better,,2,0.0,3.0,13244.58,No
S5050,32,Travel_Rarely,,8,,Medical,High,Female,Very High,2,Sales Executive,Very High,Married,1,No,,Excellent,High,80,2,10.0,4,Best,10.0,7,0.0,8.0,14539.42,No
S5051,33,Travel_Rarely,Research & Development,2,Bachelor,Medical,Medium,Male,Medium,2,Manufacturing Director,Low,Married,1,No,13.0,Excellent,High,80,1,7.0,2,Better,7.0,6,4.0,2.0,12731.44,No
S5052,33,Travel_Frequently,Research & Development,16,,Medical,Medium,Male,Medium,2,Healthcare Representative,Very High,Married,0,Yes,13.0,Excellent,Low,80,1,10.0,5,Good,8.0,6,7.0,0.0,18305.08,No
S5053,31,Non-Travel,Research & Development,4,Bachelor,Medical,Low,Male,High,1,Human Resources,Medium,Single,0,No,16.0,Good,Low,80,0,4.0,3,Better,3.0,2,1.0,2.0,22467.41,Yes
S5054,35,Travel_Frequently,Research & Development,15,Bachelor,Life Sciences,High,Female,Medium,3,Healthcare Representative,Medium,Married,3,No,12.0,Excellent,Medium,80,0,10.0,1,Better,,7,0.0,0.0,15999.09,No
S5055,39,Travel_Frequently,Research & Development,2,Below College,Life Sciences,Low,Male,High,1,Research Director,Very High,Married,0,No,13.0,Excellent,High,80,0,9.0,4,Good,8.0,4,5.0,5.0,11322.01,No
S5056,29,Travel_Frequently,Research & Development,12,Bachelor,Other,Low,Male,Medium,2,Research Scientist,Medium,Married,4,No,11.0,Excellent,Low,80,0,7.0,3,Bad,5.0,2,0.0,0.0,15006.61,No
S5057,34,Travel_Frequently,,9,,Life Sciences,Very High,Female,High,2,Laboratory Technician,Low,Married,4,No,17.0,Excellent,High,80,1,11.0,3,,7.0,1,0.0,7.0,14194.06,No
S5058,24,Travel_Frequently,Sales,24,Bachelor,Medical,Very High,Female,High,1,Sales Representative,Very High,Married,0,No,13.0,Excellent,High,80,2,3.0,3,Better,2.0,2,2.0,1.0,15589.86,Yes
S5059,35,Non-Travel,Research & Development,3,Bachelor,Marketing,,Male,Medium,1,Laboratory Technician,Low,Married,2,Yes,19.0,Excellent,Low,80,0,10.0,2,Better,2.0,2,2.0,2.0,15974.47,No
S5060,28,Travel_Rarely,Research & Development,17,,Medical,Medium,,Medium,1,Manager,Low,Married,2,No,15.0,Excellent,High,80,2,3.0,2,Good,3.0,2,0.0,1.0,14042.16,No
S5061,36,Travel_Rarely,Research & Development,25,Master,Life Sciences,Low,Male,High,2,Healthcare Representative,High,Married,5,No,13.0,Excellent,Medium,80,1,,1,Good,,1,0.0,2.0,12978.69,No
S5062,37,Travel_Rarely,,2,Below College,,High,Male,Medium,1,Research Scientist,High,Married,0,No,19.0,Excellent,High,80,0,5.0,2,Good,4.0,2,2.0,3.0,14092.05,No
S5063,33,Non-Travel,Sales,3,Bachelor,Life Sciences,High,Male,High,2,Sales Executive,Low,Married,6,No,14.0,Excellent,Very High,80,0,11.0,3,Bad,8.0,5,1.0,5.0,14887.01,No
S5064,42,Travel_Rarely,,9,,Medical,,Male,High,2,Human Resources,Low,Divorced,3,No,18.0,Excellent,Medium,80,2,10.0,2,Good,2.0,2,0.0,2.0,8765.09,No
S5065,58,Non-Travel,Research & Development,24,Doctor,Medical,Low,Female,High,4,Healthcare Representative,Medium,Divorced,2,Yes,,Good,High,80,1,42.0,2,Good,41.0,10,17.0,19.0,15927.07,No
S5066,40,Travel_Frequently,Human Resources,3,Bachelor,Life Sciences,Medium,Male,Low,3,Manager,High,Married,4,No,16.0,Excellent,Medium,80,1,12.0,2,Better,8.0,4,0.0,7.0,13457.99,No
S5067,39,Travel_Frequently,Research & Development,9,College,Other,Medium,Female,High,3,Manufacturing Director,Very High,Divorced,1,Yes,14.0,Excellent,,80,2,10.0,1,,9.0,7,0.0,6.0,12564.97,Yes
S5068,37,Travel_Rarely,Research & Development,12,Below College,Medical,,Female,High,1,Sales Executive,High,Single,2,No,21.0,Excellent,Medium,80,0,,2,Good,0.0,0,,0.0,14485.07,No
S5069,35,Travel_Frequently,Research & Development,7,Bachelor,Life Sciences,High,Male,Medium,1,Manager,Low,Married,2,No,14.0,Excellent,Low,80,0,12.0,2,Bad,6.0,5,1.0,2.0,15639.88,No
S5070,52,Travel_Rarely,Sales,3,Master,Marketing,High,Female,Medium,4,Manager,Low,Married,1,No,11.0,Excellent,Low,80,0,34.0,3,,34.0,6,1.0,16.0,11786.71,No
S5071,37,Travel_Frequently,,2,Bachelor,Life Sciences,High,Male,High,1,Research Scientist,High,Married,5,No,14.0,Excellent,High,80,1,16.0,3,Better,11.0,9,3.0,8.0,12433.02,Yes
S5072,39,Travel_Frequently,Research & Development,4,Bachelor,Other,High,Male,Medium,3,Healthcare Representative,High,Married,0,No,,Excellent,High,80,0,19.0,1,Better,16.0,5,9.0,7.0,14148.56,No
S5073,27,Non-Travel,Sales,0,College,Life Sciences,High,Female,Low,2,Sales Executive,Very High,Married,0,Yes,11.0,Excellent,Medium,80,1,6.0,1,Better,7.0,7,0.0,7.0,13958.4,No
S5074,45,Travel_Rarely,Research & Development,3,College,Marketing,Very High,Male,Medium,5,Manager,Medium,Married,2,No,,Excellent,Medium,80,1,26.0,2,Better,8.0,3,0.0,5.0,13075.9,No
S5075,38,Travel_Rarely,,2,Master,Life Sciences,Very High,Female,High,2,Manufacturing Director,High,Married,9,No,14.0,Excellent,,80,0,14.0,3,Better,1.0,0,0.0,0.0,15547.51,No
S5076,33,Travel_Rarely,Research & Development,7,College,Marketing,High,Male,High,2,Research Scientist,High,Married,4,No,12.0,Excellent,,80,0,9.0,3,Good,5.0,3,2.0,3.0,19261.58,No
S5077,36,Travel_Rarely,Research & Development,2,College,Life Sciences,High,Male,Medium,1,Research Scientist,Medium,Married,2,No,15.0,Excellent,,80,0,5.0,2,Good,0.0,0,0.0,,12965.36,No
S5078,32,Travel_Rarely,Sales,8,,Human Resources,High,Male,High,2,Research Scientist,,Divorced,5,No,17.0,Excellent,Medium,80,1,5.0,0,Better,,1,0.0,2.0,13753.62,No
S5079,48,Travel_Rarely,,14,Bachelor,,Medium,Female,High,1,Manufacturing Director,High,Single,1,No,12.0,Excellent,High,80,0,5.0,3,Better,,3,0.0,1.0,17793.06,No
S5080,27,Travel_Frequently,Human Resources,3,,Medical,Medium,Male,Medium,1,Manufacturing Director,Medium,Divorced,4,No,14.0,Excellent,,80,1,,4,,4.0,2,0.0,2.0,12231.43,No
S5081,32,Travel_Rarely,Sales,6,Bachelor,Medical,,Male,Medium,2,Sales Executive,Medium,Married,1,No,,Excellent,Medium,80,0,12.0,0,,,9,7.0,7.0,16988.8,No
S5082,36,Non-Travel,Research & Development,6,Master,Life Sciences,Very High,,Medium,2,Healthcare Representative,Low,Divorced,1,No,11.0,Excellent,Low,80,1,14.0,2,Best,1.0,0,0.0,0.0,12402.5,No
S5083,35,Travel_Rarely,Human Resources,11,College,Life Sciences,,Female,Medium,1,Human Resources,Low,Divorced,4,No,14.0,Excellent,,80,2,6.0,3,Good,3.0,3,3.0,1.0,11532.91,No
S5084,46,Travel_Rarely,,20,,Medical,High,Male,Medium,2,Healthcare Representative,Low,Married,4,No,21.0,Excellent,Very High,80,0,13.0,1,Better,9.0,7,3.0,7.0,13577.98,No
S5085,34,Non-Travel,Research & Development,26,Below College,Technical Degree,Low,Male,Medium,1,Research Scientist,High,Divorced,1,No,20.0,Outstanding,High,80,3,5.0,2,Better,5.0,4,0.0,0.0,12276.5,No
S5086,22,Travel_Rarely,,5,Bachelor,Marketing,High,Male,Medium,1,Manufacturing Director,Medium,Married,3,No,13.0,Excellent,High,80,0,1.0,0,,1.0,0,0.0,0.0,14006.2,No
S5087,54,Travel_Rarely,Research & Development,1,College,,Low,Male,High,3,Research Scientist,High,Married,2,No,13.0,Excellent,,80,1,23.0,4,Good,1.0,0,1.0,0.0,15531.19,No
S5088,45,Travel_Frequently,,2,Bachelor,Marketing,Low,Male,High,4,Manufacturing Director,High,Married,2,No,17.0,Excellent,,80,1,,2,Better,20.0,14,4.0,7.0,10536.94,Yes
S5089,33,Travel_Rarely,Research & Development,2,College,Life Sciences,High,Male,Medium,3,Manufacturing Director,Medium,Divorced,2,No,16.0,Excellent,,80,0,13.0,3,Better,7.0,7,,5.0,16960.3,No
S5090,34,Travel_Frequently,Sales,1,,Life Sciences,Medium,Male,High,3,Sales Executive,High,Married,1,No,,Excellent,Low,80,0,10.0,2,,10.0,7,0.0,7.0,10161.12,Yes
S5091,19,Travel_Rarely,Research & Development,0,Bachelor,Human Resources,High,Female,Very High,1,Healthcare Representative,,Divorced,0,Yes,21.0,Outstanding,High,80,2,,2,Better,0.0,0,0.0,0.0,5946.31,No
S5092,32,Travel_Frequently,Human Resources,3,College,Human Resources,High,Male,High,1,Laboratory Technician,Medium,Divorced,2,No,13.0,Excellent,High,80,1,5.0,3,Better,3.0,2,0.0,2.0,12807.52,No
S5093,35,Travel_Frequently,Research & Development,5,Bachelor,Life Sciences,Medium,Male,High,2,Research Scientist,Medium,Married,1,No,13.0,Excellent,Medium,80,0,12.0,2,Good,11.0,6,3.0,,15912.32,No
S5094,41,Travel_Rarely,Research & Development,12,Bachelor,Life Sciences,,Female,Medium,1,Manufacturing Director,High,Married,5,No,12.0,Excellent,High,80,1,11.0,2,Better,6.0,0,1.0,4.0,11221.35,Yes
S5095,31,Travel_Rarely,Research & Development,8,Bachelor,,High,Male,Medium,1,Manufacturing Director,High,Divorced,4,No,14.0,Excellent,Medium,80,1,6.0,4,Better,4.0,3,0.0,3.0,13548.87,No
S5096,31,Non-Travel,,0,Bachelor,Technical Degree,,Female,High,1,Sales Executive,Very High,Single,11,Yes,25.0,Outstanding,High,80,0,3.0,4,Better,1.0,0,0.0,0.0,3810.63,No
S5097,30,Travel_Frequently,,8,Bachelor,,Medium,Male,Medium,1,Sales Executive,High,Married,6,No,13.0,Excellent,Medium,80,0,4.0,2,Better,2.0,0,0.0,0.0,15189.39,No
S5098,24,Non-Travel,Sales,-1,Below College,Life Sciences,,Female,Medium,2,Sales Executive,Very High,Divorced,1,Yes,11.0,Excellent,High,80,1,2.0,1,Better,2.0,5,-4.0,6.0,15120.89,No
S5099,34,Travel_Rarely,,0,,Human Resources,Very High,Female,Very High,2,Healthcare Representative,,Divorced,7,No,23.0,Outstanding,Low,80,1,14.0,3,Good,3.0,2,-3.0,4.0,13689.19,Yes
S5100,39,Travel_Rarely,Research & Development,18,College,Life Sciences,Low,Female,High,2,Manufacturing Director,High,Single,0,No,11.0,Excellent,Low,80,0,9.0,6,Better,8.0,7,1.0,7.0,12941.1,Yes
S5101,32,Travel_Rarely,Research & Development,3,,Life Sciences,Very High,Male,High,3,Research Scientist,High,Divorced,4,No,14.0,Excellent,Medium,80,1,,2,Good,9.0,8,0.0,7.0,13759.58,No
S5102,31,Travel_Frequently,Research & Development,2,,Life Sciences,,Female,High,1,Laboratory Technician,High,Divorced,6,Yes,12.0,Excellent,High,80,0,7.0,2,Bad,2.0,2,2.0,2.0,19511.85,No
S5103,29,Travel_Frequently,Research & Development,13,,Medical,High,Female,High,1,Manager,High,Married,2,No,11.0,Excellent,,80,1,8.0,4,Good,5.0,4,0.0,3.0,12409.87,No
S5104,31,Travel_Rarely,,23,Below College,Life Sciences,Low,Male,High,1,Research Scientist,Medium,Divorced,1,No,17.0,Excellent,Very High,80,0,,1,Good,4.0,1,3.0,2.0,15943.24,No
S5105,40,Travel_Frequently,Sales,2,Master,Medical,Medium,Female,High,2,Sales Executive,Medium,Married,5,No,12.0,Excellent,Very High,80,3,5.0,2,Better,0.0,0,0.0,0.0,14111.46,No
S5106,24,Non-Travel,Research & Development,7,College,Medical,Low,Female,High,1,Sales Executive,High,Married,1,No,22.0,Excellent,Medium,80,0,3.0,2,Good,,2,2.0,2.0,14832.41,No
S5107,29,Travel_Rarely,Research & Development,7,Bachelor,Medical,High,Male,High,1,Laboratory Technician,Low,Single,0,No,11.0,Excellent,High,80,0,,2,,6.0,6,0.0,6.0,15679.76,No
S5108,26,Non-Travel,Research & Development,3,Below College,Life Sciences,Low,Female,Medium,1,Laboratory Technician,Very High,Married,0,No,15.0,Excellent,Very High,80,0,6.0,2,Good,,2,2.0,3.0,12081.55,No
S5109,41,Non-Travel,Research & Development,5,College,Life Sciences,Low,Female,Medium,1,Research Scientist,Low,Divorced,6,No,17.0,Excellent,Low,80,1,5.0,2,Bad,1.0,0,0.0,0.0,13814.07,Yes
S5110,34,Travel_Frequently,Research & Development,21,College,Marketing,,,Medium,1,Research Scientist,High,Married,4,Yes,20.0,Excellent,Medium,80,0,2.0,3,Good,1.0,0,0.0,0.0,14302.54,No
S5111,34,Travel_Rarely,,4,Bachelor,Life Sciences,High,Female,Medium,1,Research Director,High,Divorced,2,No,11.0,Excellent,High,80,1,12.0,2,Better,,2,4.0,6.0,10477.71,No
S5112,45,Travel_Rarely,Research & Development,6,,Life Sciences,,Female,Medium,1,Manufacturing Director,High,Married,2,No,16.0,Excellent,High,80,0,16.0,3,Better,3.0,3,3.0,2.0,14395.74,No
S5113,26,Travel_Frequently,Human Resources,21,,Human Resources,Low,Male,Medium,1,Human Resources,Medium,Divorced,1,No,12.0,Excellent,Low,80,0,1.0,1,Good,1.0,0,0.0,0.0,16594.83,No
S5114,34,Travel_Frequently,Human Resources,22,,Human Resources,Medium,Male,High,3,Human Resources,Low,Divorced,8,Yes,15.0,Excellent,Medium,80,2,10.0,2,,3.0,2,0.0,2.0,11956.15,Yes
